timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
11659296,0.0,0.0,0.0,-0.20218877,0.6143565,-0.008087158,0.0,0.0,0.0,0.12027091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626436,0.26252523,4.101277,0.0,0.0,0.0,0.09122254,0.0,0.0,0.0,0.0,0.0,0.03480123,0.18945926,0.21384506,0.0,0.0,0.0,0.0,0.0,0.0
11863391,0.0,0.0,0.0,-0.23201787,0.63613886,0.504364,0.0,0.0,0.0,0.16385722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26251578,0.26239252,4.098678,0.0,0.0,0.0,0.09122077,0.0,0.0,0.0,0.0,0.0,0.040308308,0.19689097,0.21051884,0.0,0.0,0.0,0.0,0.0,0.0
12064201,0.0,0.0,0.0,-0.2749133,0.64740974,0.14776611,0.0,0.0,0.0,0.13401595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26266885,0.26254895,4.096273,0.0,0.0,0.0,0.09121836,0.0,0.0,0.0,0.0,0.0,0.04932506,0.24132362,0.22961168,0.0,0.0,0.0,0.0,0.0,0.0
12264904,0.0,0.0,0.0,-0.30026084,0.6418543,-0.020507812,0.0,0.0,0.0,0.20230079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26288104,0.26276723,4.0942974,0.0,0.0,0.0,0.09120602,0.0,0.0,0.0,0.0,0.0,0.056848884,0.24293211,0.21590985,0.0,0.0,0.0,0.0,0.0,0.0
12469789,0.0,0.0,0.0,-0.33299,0.62410617,-0.08969116,0.0,0.0,0.0,0.22742984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26352248,0.2634235,4.0936546,0.0,0.0,0.0,0.0911991,0.0,0.0,0.0,0.0,0.0,0.064110905,0.26574206,0.22410756,0.0,0.0,0.0,0.0,0.0,0.0
12670571,0.0,0.0,0.0,-0.34783176,0.57677954,-0.15039062,0.0,0.0,0.0,0.33742797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26365772,0.26358262,4.0917125,0.0,0.0,0.0,0.09118423,0.0,0.0,0.0,0.0,0.0,0.07042737,0.2747172,0.22086295,0.0,0.0,0.0,0.0,0.0,0.0
12875338,0.0,0.0,0.0,-0.3502871,0.52947295,-0.44415283,0.0,0.0,0.0,0.2957313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26401162,0.2639527,4.0906706,0.0,0.0,0.0,0.09116169,0.0,0.0,0.0,0.0,0.0,0.07290459,0.24613445,0.20672894,0.0,0.0,0.0,0.0,0.0,0.0
13076094,0.0,0.0,0.0,-0.36375138,0.46910936,-0.20166016,0.0,0.0,0.0,0.2965362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26463997,0.2646079,4.0909157,0.0,0.0,0.0,0.09114604,0.0,0.0,0.0,0.0,0.0,0.07218818,0.22431174,0.1970174,0.0,0.0,0.0,0.0,0.0,0.0
13280880,0.0,0.0,0.0,-0.3516529,0.39886436,-0.78341675,0.0,0.0,0.0,0.38080844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26461974,0.26460487,4.0902762,0.0,0.0,0.0,0.091123216,0.0,0.0,0.0,0.0,0.0,0.07238607,0.17740212,0.16465421,0.0,0.0,0.0,0.0,0.0,0.0
13481824,0.0,0.0,0.0,-0.3409374,0.3260467,-0.5398865,0.0,0.0,0.0,0.3665575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26428178,0.2642847,4.089092,0.0,0.0,0.0,0.091096655,0.0,0.0,0.0,0.0,0.0,0.06941528,0.13718729,0.15031779,0.0,0.0,0.0,0.0,0.0,0.0
13682513,0.0,0.0,0.0,-0.3334793,0.25214997,0.026489258,0.0,0.0,0.0,0.42454284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639259,0.2639436,4.0880227,0.0,0.0,0.0,0.09106474,0.0,0.0,0.0,0.0,0.0,0.06488738,0.12536605,0.15560168,0.0,0.0,0.0,0.0,0.0,0.0
13887319,0.0,0.0,0.0,-0.3239995,0.18502212,-0.18203735,0.0,0.0,0.0,0.4523738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634334,0.26345986,4.086583,0.0,0.0,0.0,0.09102908,0.0,0.0,0.0,0.0,0.0,0.063903764,0.14990199,0.18952326,0.0,0.0,0.0,0.0,0.0,0.0
14087324,0.0,0.0,0.0,-0.32996163,0.13188565,-0.16680908,0.0,0.0,0.0,0.41066098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263246,0.26328316,4.0861,0.0,0.0,0.0,0.09099961,0.0,0.0,0.0,0.0,0.0,0.06313079,0.1973504,0.23771603,0.0,0.0,0.0,0.0,0.0,0.0
14292986,0.0,0.0,0.0,-0.3258705,0.10144497,-0.4864502,0.0,0.0,0.0,0.34262583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26322672,0.26327214,4.08638,0.0,0.0,0.0,0.09097534,0.0,0.0,0.0,0.0,0.0,0.053617362,0.23195392,0.27949622,0.0,0.0,0.0,0.0,0.0,0.0
14493054,0.0,0.0,0.0,-0.31858662,0.072967246,-0.4951477,0.0,0.0,0.0,0.34648284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262767,0.2628207,4.085574,0.0,0.0,0.0,0.09095078,0.0,0.0,0.0,0.0,0.0,0.050023746,0.24412853,0.29011974,0.0,0.0,0.0,0.0,0.0,0.0
14693726,0.0,0.0,0.0,-0.31883824,0.05411254,-0.46417236,0.0,0.0,0.0,0.3437176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262704,0.26276994,4.0861444,0.0,0.0,0.0,0.090925455,0.0,0.0,0.0,0.0,0.0,0.046682414,0.252501,0.3036529,0.0,0.0,0.0,0.0,0.0,0.0
14894489,0.0,0.0,0.0,-0.3058669,0.043900646,-0.4932251,0.0,0.0,0.0,0.3878663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26221472,0.26229012,4.0855823,0.0,0.0,0.0,0.09089746,0.0,0.0,0.0,0.0,0.0,0.047001235,0.24796288,0.30072626,0.0,0.0,0.0,0.0,0.0,0.0
15095327,0.0,0.0,0.0,-0.29285297,0.025949331,-0.48034668,0.0,0.0,0.0,0.32815355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26187968,0.26196674,4.0853996,0.0,0.0,0.0,0.09088108,0.0,0.0,0.0,0.0,0.0,0.043242134,0.2364525,0.29055092,0.0,0.0,0.0,0.0,0.0,0.0
15300038,0.0,0.0,0.0,-0.28115818,0.0023574326,-0.6211548,0.0,0.0,0.0,0.32970947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615787,0.2616749,4.0851474,0.0,0.0,0.0,0.090856,0.0,0.0,0.0,0.0,0.0,0.039249375,0.23101872,0.27731186,0.0,0.0,0.0,0.0,0.0,0.0
15500971,0.0,0.0,0.0,-0.2737437,-0.030127067,-0.5137634,0.0,0.0,0.0,0.34387606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613103,0.26141492,4.0849466,0.0,0.0,0.0,0.090834066,0.0,0.0,0.0,0.0,0.0,0.03601314,0.22963725,0.26388806,0.0,0.0,0.0,0.0,0.0,0.0
15701703,0.0,0.0,0.0,-0.2762826,-0.0654662,-0.95996094,0.0,0.0,0.0,0.3149171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26121867,0.26133505,4.0854206,0.0,0.0,0.0,0.090807796,0.0,0.0,0.0,0.0,0.0,0.0340909,0.23243763,0.2680328,0.0,0.0,0.0,0.0,0.0,0.0
15906540,0.0,0.0,0.0,-0.27243635,-0.1024263,-0.72247314,0.0,0.0,0.0,0.2897345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609582,0.26108357,4.085364,0.0,0.0,0.0,0.09078691,0.0,0.0,0.0,0.0,0.0,0.03186151,0.23202495,0.26580662,0.0,0.0,0.0,0.0,0.0,0.0
16106477,0.0,0.0,0.0,-0.27485275,-0.14477621,-0.5823364,0.0,0.0,0.0,0.23348367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26087373,0.26100886,4.085759,0.0,0.0,0.0,0.090765916,0.0,0.0,0.0,0.0,0.0,0.029614603,0.23108745,0.2551851,0.0,0.0,0.0,0.0,0.0,0.0
16308117,0.0,0.0,0.0,-0.25782758,-0.17869288,-0.9383545,0.0,0.0,0.0,0.28155965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26054087,0.26068312,4.0850163,0.0,0.0,0.0,0.09074609,0.0,0.0,0.0,0.0,0.0,0.02374652,0.23671195,0.26675037,0.0,0.0,0.0,0.0,0.0,0.0
16512238,0.0,0.0,0.0,-0.25840932,-0.2099184,-0.33346558,0.0,0.0,0.0,0.1924825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26036936,0.2605216,4.0847855,0.0,0.0,0.0,0.090725265,0.0,0.0,0.0,0.0,0.0,0.021289216,0.2309731,0.25556976,0.0,0.0,0.0,0.0,0.0,0.0
16712963,0.0,0.0,0.0,-0.25520754,-0.24938208,-0.7855835,0.0,0.0,0.0,0.2175262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26037458,0.2605398,4.085171,0.0,0.0,0.0,0.090706535,0.0,0.0,0.0,0.0,0.0,0.020095294,0.22919555,0.2511625,0.0,0.0,0.0,0.0,0.0,0.0
16917712,0.0,0.0,0.0,-0.26353142,-0.27990463,-0.52841187,0.0,0.0,0.0,0.21876457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26030785,0.26048422,4.085333,0.0,0.0,0.0,0.09068666,0.0,0.0,0.0,0.0,0.0,0.01835547,0.22114655,0.24373066,0.0,0.0,0.0,0.0,0.0,0.0
17118469,0.0,0.0,0.0,-0.25815874,-0.30165896,-0.027709961,0.0,0.0,0.0,0.2370713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26013437,0.2603237,4.0849986,0.0,0.0,0.0,0.090666585,0.0,0.0,0.0,0.0,0.0,0.02033949,0.21905787,0.24418288,0.0,0.0,0.0,0.0,0.0,0.0
17323284,0.0,0.0,0.0,-0.24828847,-0.3137629,-0.7076111,0.0,0.0,0.0,0.2224343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25994575,0.2601469,4.0844297,0.0,0.0,0.0,0.090647876,0.0,0.0,0.0,0.0,0.0,0.021311535,0.2058633,0.23148425,0.0,0.0,0.0,0.0,0.0,0.0
17524225,0.0,0.0,0.0,-0.23504724,-0.31485015,-0.4750061,0.0,0.0,0.0,0.05450306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25979528,0.26001537,4.0839086,0.0,0.0,0.0,0.09063072,0.0,0.0,0.0,0.0,0.0,0.016693702,0.19280282,0.2143221,0.0,0.0,0.0,0.0,0.0,0.0
17724989,0.0,0.0,0.0,-0.21514355,-0.3032986,-0.22366333,0.0,0.0,0.0,0.06261509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596825,0.25993085,4.083518,0.0,0.0,0.0,0.0906158,0.0,0.0,0.0,0.0,0.0,0.01495042,0.18244325,0.20150432,0.0,0.0,0.0,0.0,0.0,0.0
17929794,0.0,0.0,0.0,-0.19579941,-0.28906688,-0.59628296,0.0,0.0,0.0,0.029671967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595433,0.25981158,4.0829067,0.0,0.0,0.0,0.09060053,0.0,0.0,0.0,0.0,0.0,0.012620963,0.15766925,0.17004615,0.0,0.0,0.0,0.0,0.0,0.0
18129773,0.0,0.0,0.0,-0.18509027,-0.26978,-0.42523193,0.0,0.0,0.0,0.013897732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25950372,0.25979587,4.082789,0.0,0.0,0.0,0.09058404,0.0,0.0,0.0,0.0,0.0,0.011341966,0.14295818,0.14930898,0.0,0.0,0.0,0.0,0.0,0.0
18330624,0.0,0.0,0.0,-0.17474252,-0.23860739,-0.2593689,0.0,0.0,0.0,0.007581979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25937498,0.259688,4.082111,0.0,0.0,0.0,0.090569295,0.0,0.0,0.0,0.0,0.0,0.012044634,0.12772077,0.12852544,0.0,0.0,0.0,0.0,0.0,0.0
18531404,0.0,0.0,0.0,-0.17346583,-0.2101921,-0.4543457,0.0,0.0,0.0,0.0022215694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25935346,0.25968894,4.0818634,0.0,0.0,0.0,0.0905573,0.0,0.0,0.0,0.0,0.0,0.01072134,0.10571782,0.100549184,0.0,0.0,0.0,0.0,0.0,0.0
18732993,0.0,0.0,0.0,-0.17307013,-0.17785679,0.07369995,0.0,0.0,0.0,-0.12840988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25946605,0.25982964,4.082342,0.0,0.0,0.0,0.09054588,0.0,0.0,0.0,0.0,0.0,0.010342667,0.090817034,0.07837975,0.0,0.0,0.0,0.0,0.0,0.0
18936953,0.0,0.0,0.0,-0.17288856,-0.13532536,-0.30075073,0.0,0.0,0.0,-0.08258003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596438,0.2600389,4.083217,0.0,0.0,0.0,0.09053629,0.0,0.0,0.0,0.0,0.0,0.0096053835,0.07863716,0.06430217,0.0,0.0,0.0,0.0,0.0,0.0
19137772,0.0,0.0,0.0,-0.14613423,-0.083048604,-0.34432983,0.0,0.0,0.0,-0.10850142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25952312,0.25992155,4.082592,0.0,0.0,0.0,0.0905262,0.0,0.0,0.0,0.0,0.0,0.009301229,0.0708919,0.059136186,0.0,0.0,0.0,0.0,0.0,0.0
19338449,0.0,0.0,0.0,-0.10363729,-0.03319658,0.23318481,0.0,0.0,0.0,-0.09427063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25921506,0.2595962,4.080853,0.0,0.0,0.0,0.090515085,0.0,0.0,0.0,0.0,0.0,0.008865344,0.06359465,0.08507708,0.0,0.0,0.0,0.0,0.0,0.0
19543423,0.0,0.0,0.0,-0.05013664,0.020873448,0.25115967,0.0,0.0,0.0,-0.13297547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25898972,0.2593574,4.07924,0.0,0.0,0.0,0.090505525,0.0,0.0,0.0,0.0,0.0,0.007589315,0.07580768,0.11263407,0.0,0.0,0.0,0.0,0.0,0.0
19744161,0.0,0.0,0.0,-0.0055951225,0.06796848,0.43588257,0.0,0.0,0.0,-0.13669682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25909275,0.25946817,4.079211,0.0,0.0,0.0,0.09049839,0.0,0.0,0.0,0.0,0.0,0.007739915,0.09398853,0.13567652,0.0,0.0,0.0,0.0,0.0,0.0
19948901,0.0,0.0,0.0,0.037330665,0.10464996,0.25283813,0.0,0.0,0.0,-0.13622576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25885803,0.25921,4.077535,0.0,0.0,0.0,0.09049014,0.0,0.0,0.0,0.0,0.0,0.0069742734,0.10897668,0.160215,0.0,0.0,0.0,0.0,0.0,0.0
20148883,0.0,0.0,0.0,0.0790269,0.13941497,0.6116333,0.0,0.0,0.0,-0.1256998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588763,0.2592222,4.0769534,0.0,0.0,0.0,0.09048194,0.0,0.0,0.0,0.0,0.0,0.007750468,0.11991564,0.18154953,0.0,0.0,0.0,0.0,0.0,0.0
20350502,0.0,0.0,0.0,0.11383786,0.16478764,0.5299988,0.0,0.0,0.0,-0.11060649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25886905,0.25920394,4.076255,0.0,0.0,0.0,0.09047632,0.0,0.0,0.0,0.0,0.0,0.0069471924,0.12864687,0.19851203,0.0,0.0,0.0,0.0,0.0,0.0
20554499,0.0,0.0,0.0,0.14514685,0.17683259,0.49835205,0.0,0.0,0.0,-0.050615788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585873,0.25889167,4.074224,0.0,0.0,0.0,0.09046891,0.0,0.0,0.0,0.0,0.0,0.005784526,0.1351215,0.21754818,0.0,0.0,0.0,0.0,0.0,0.0
20755337,0.0,0.0,0.0,0.17225873,0.18792666,0.74154663,0.0,0.0,0.0,-0.04529941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25854364,0.25883535,4.0732517,0.0,0.0,0.0,0.09046218,0.0,0.0,0.0,0.0,0.0,0.005361233,0.13447896,0.21699029,0.0,0.0,0.0,0.0,0.0,0.0
20956930,0.0,0.0,0.0,0.19971311,0.19633582,0.4019165,0.0,0.0,0.0,-0.05526012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585513,0.2588335,4.07267,0.0,0.0,0.0,0.090457104,0.0,0.0,0.0,0.0,0.0,0.0051607313,0.12825446,0.21063165,0.0,0.0,0.0,0.0,0.0,0.0
21156889,0.0,0.0,0.0,0.22719766,0.2073773,0.81188965,0.0,0.0,0.0,-0.004224092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25858793,0.25886014,4.072143,0.0,0.0,0.0,0.09045142,0.0,0.0,0.0,0.0,0.0,0.005488609,0.1270318,0.20938396,0.0,0.0,0.0,0.0,0.0,0.0
21361716,0.0,0.0,0.0,0.2510178,0.21611202,0.6459656,0.0,0.0,0.0,-0.0441418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25858468,0.25884455,4.0715137,0.0,0.0,0.0,0.090446524,0.0,0.0,0.0,0.0,0.0,0.005816087,0.12697615,0.2162748,0.0,0.0,0.0,0.0,0.0,0.0
21566513,0.0,0.0,0.0,0.26051563,0.2113083,1.0958862,0.0,0.0,0.0,-0.033829838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25840205,0.25864145,4.070137,0.0,0.0,0.0,0.09044068,0.0,0.0,0.0,0.0,0.0,0.0058577927,0.12117832,0.22031197,0.0,0.0,0.0,0.0,0.0,0.0
21767240,0.0,0.0,0.0,0.27322602,0.19589964,0.9532471,0.0,0.0,0.0,-0.0419133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25843576,0.25866848,4.069649,0.0,0.0,0.0,0.09043667,0.0,0.0,0.0,0.0,0.0,0.0057434775,0.11418979,0.20963939,0.0,0.0,0.0,0.0,0.0,0.0
21968139,0.0,0.0,0.0,0.27664232,0.16547064,1.0997009,0.0,0.0,0.0,-0.015267134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583426,0.25856125,4.06871,0.0,0.0,0.0,0.09043233,0.0,0.0,0.0,0.0,0.0,0.0054350086,0.107614905,0.19894409,0.0,0.0,0.0,0.0,0.0,0.0
22168077,0.0,0.0,0.0,0.27484494,0.1259057,1.2336426,0.0,0.0,0.0,-0.054629773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581906,0.25839305,4.0674887,0.0,0.0,0.0,0.090428926,0.0,0.0,0.0,0.0,0.0,0.005018701,0.09544068,0.18036371,0.0,0.0,0.0,0.0,0.0,0.0
22368896,0.0,0.0,0.0,0.26983124,0.080209814,1.3567505,0.0,0.0,0.0,-0.055258602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580798,0.25826508,4.0663567,0.0,0.0,0.0,0.090425104,0.0,0.0,0.0,0.0,0.0,0.0043719294,0.08987698,0.16609883,0.0,0.0,0.0,0.0,0.0,0.0
22573733,0.0,0.0,0.0,0.2690173,0.041452426,1.3118591,0.0,0.0,0.0,-0.03484443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2582166,0.25839502,4.066371,0.0,0.0,0.0,0.09042129,0.0,0.0,0.0,0.0,0.0,0.0032202573,0.07437912,0.14394726,0.0,0.0,0.0,0.0,0.0,0.0
22774507,0.0,0.0,0.0,0.262417,-0.008831424,1.0891418,0.0,0.0,0.0,-0.045688808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580145,0.25816834,4.0649395,0.0,0.0,0.0,0.09041669,0.0,0.0,0.0,0.0,0.0,0.0026686308,0.07721306,0.16504404,0.0,0.0,0.0,0.0,0.0,0.0
22979339,0.0,0.0,0.0,0.25751927,-0.04928957,0.77505493,0.0,0.0,0.0,-0.044852197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579109,0.2580456,4.0639467,0.0,0.0,0.0,0.09041354,0.0,0.0,0.0,0.0,0.0,0.001992515,0.06518931,0.12986587,0.0,0.0,0.0,0.0,0.0,0.0
23180105,0.0,0.0,0.0,0.25857064,-0.090514,1.2592163,0.0,0.0,0.0,-0.07904807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25786376,0.2579794,4.063104,0.0,0.0,0.0,0.09041022,0.0,0.0,0.0,0.0,0.0,0.0016932564,0.06893276,0.1393471,0.0,0.0,0.0,0.0,0.0,0.0
23380898,0.0,0.0,0.0,0.267649,-0.11448231,1.235199,0.0,0.0,0.0,-0.099610746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25780874,0.2579097,4.0623193,0.0,0.0,0.0,0.09040679,0.0,0.0,0.0,0.0,0.0,0.0016282614,0.06593839,0.12797257,0.0,0.0,0.0,0.0,0.0,0.0
23581804,0.0,0.0,0.0,0.28562623,-0.12708907,1.5038757,0.0,0.0,0.0,-0.07104495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25792474,0.2580169,4.0622325,0.0,0.0,0.0,0.09040391,0.0,0.0,0.0,0.0,0.0,0.0022599935,0.06521121,0.12149653,0.0,0.0,0.0,0.0,0.0,0.0
23782516,0.0,0.0,0.0,0.30224815,-0.1290403,1.599762,0.0,0.0,0.0,-0.06678733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25784138,0.25792342,4.0614815,0.0,0.0,0.0,0.09039975,0.0,0.0,0.0,0.0,0.0,0.0020170882,0.06522844,0.11991645,0.0,0.0,0.0,0.0,0.0,0.0
23987355,0.0,0.0,0.0,0.3193165,-0.12611888,1.2983398,0.0,0.0,0.0,-0.07559183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579371,0.25801253,4.0614142,0.0,0.0,0.0,0.09039674,0.0,0.0,0.0,0.0,0.0,0.0021835677,0.06317138,0.11396986,0.0,0.0,0.0,0.0,0.0,0.0
