timestamp,safety_switch_available,safety_off,override_available,override_enabled
11375143,1,1,0,0
11399165,1,1,0,0
11419172,1,1,0,0
11443126,1,1,0,0
11463126,1,1,0,0
11487152,1,1,0,0
11507181,1,1,0,0
11527168,1,1,0,0
11547186,1,1,0,0
11567189,1,1,0,0
11591099,1,1,0,0
11615110,1,1,0,0
11635937,1,1,0,0
11655972,1,1,0,0
11679999,1,1,0,0
11703923,1,1,0,0
11723931,1,1,0,0
11747923,1,1,0,0
11767937,1,1,0,0
11791922,1,1,0,0
11811930,1,1,0,0
11835997,1,1,0,0
11859930,1,1,0,0
11879933,1,1,0,0
11903962,1,1,0,0
11927940,1,1,0,0
11947942,1,1,0,0
11967932,1,1,0,0
11991972,1,1,0,0
12015930,1,1,0,0
12039940,1,1,0,0
12063930,1,1,0,0
12087957,1,1,0,0
12107946,1,1,0,0
12128723,1,1,0,0
12148731,1,1,0,0
12172762,1,1,0,0
12192726,1,1,0,0
12212750,1,1,0,0
12236725,1,1,0,0
12260815,1,1,0,0
12280810,1,1,0,0
12304760,1,1,0,0
12324761,1,1,0,0
12348766,1,1,0,0
12372730,1,1,0,0
12392723,1,1,0,0
12412726,1,1,0,0
12436770,1,1,0,0
12456768,1,1,0,0
12476780,1,1,0,0
12500724,1,1,0,0
12520723,1,1,0,0
12541528,1,1,0,0
12565527,1,1,0,0
12585535,1,1,0,0
12605514,1,1,0,0
12625584,1,1,0,0
12649505,1,1,0,0
12669504,1,1,0,0
12693503,1,1,0,0
12713502,1,1,0,0
12737548,1,1,0,0
12757505,1,1,0,0
12777505,1,1,0,0
12797578,1,1,0,0
12821505,1,1,0,0
12845582,1,1,0,0
12865567,1,1,0,0
12885586,1,1,0,0
12905519,1,1,0,0
12929531,1,1,0,0
12950378,1,1,0,0
12974333,1,1,0,0
12998338,1,1,0,0
13018329,1,1,0,0
13042324,1,1,0,0
13062354,1,1,0,0
13082328,1,1,0,0
13102330,1,1,0,0
13122356,1,1,0,0
13146368,1,1,0,0
13170332,1,1,0,0
13190358,1,1,0,0
13210386,1,1,0,0
13230415,1,1,0,0
13254323,1,1,0,0
13278330,1,1,0,0
13302399,1,1,0,0
13322339,1,1,0,0
13342359,1,1,0,0
13362336,1,1,0,0
13386360,1,1,0,0
13410403,1,1,0,0
13434323,1,1,0,0
13454373,1,1,0,0
13478356,1,1,0,0
13498351,1,1,0,0
13519153,1,1,0,0
13543126,1,1,0,0
13567157,1,1,0,0
13587158,1,1,0,0
13607143,1,1,0,0
13627130,1,1,0,0
13651126,1,1,0,0
13671146,1,1,0,0
13695171,1,1,0,0
13715126,1,1,0,0
13735160,1,1,0,0
13755178,1,1,0,0
13779138,1,1,0,0
13799126,1,1,0,0
13823167,1,1,0,0
13843168,1,1,0,0
13863899,1,1,0,0
13883899,1,1,0,0
13903952,1,1,0,0
13927899,1,1,0,0
13947899,1,1,0,0
13971949,1,1,0,0
13995942,1,1,0,0
14015975,1,1,0,0
14035990,1,1,0,0
14059919,1,1,0,0
14083926,1,1,0,0
14107931,1,1,0,0
14131949,1,1,0,0
14155960,1,1,0,0
14175965,1,1,0,0
14199905,1,1,0,0
14223930,1,1,0,0
14243929,1,1,0,0
14267922,1,1,0,0
14288736,1,1,0,0
14312750,1,1,0,0
14336723,1,1,0,0
14356726,1,1,0,0
14380758,1,1,0,0
14400776,1,1,0,0
14424755,1,1,0,0
14444777,1,1,0,0
14468748,1,1,0,0
14488795,1,1,0,0
14508777,1,1,0,0
14532723,1,1,0,0
14556733,1,1,0,0
14576769,1,1,0,0
14596770,1,1,0,0
14616771,1,1,0,0
14640731,1,1,0,0
14664789,1,1,0,0
14688723,1,1,0,0
14712738,1,1,0,0
14732723,1,1,0,0
14752733,1,1,0,0
14776761,1,1,0,0
14797610,1,1,0,0
14817588,1,1,0,0
14837593,1,1,0,0
14861578,1,1,0,0
14881571,1,1,0,0
14901548,1,1,0,0
14925611,1,1,0,0
14949534,1,1,0,0
14973537,1,1,0,0
14997538,1,1,0,0
15017542,1,1,0,0
15037538,1,1,0,0
15057538,1,1,0,0
15081535,1,1,0,0
15101533,1,1,0,0
15125510,1,1,0,0
15145510,1,1,0,0
15169506,1,1,0,0
15189509,1,1,0,0
15209508,1,1,0,0
15233518,1,1,0,0
15254384,1,1,0,0
15274391,1,1,0,0
15298372,1,1,0,0
15322349,1,1,0,0
15346323,1,1,0,0
15370356,1,1,0,0
15390378,1,1,0,0
15414367,1,1,0,0
15438336,1,1,0,0
15462326,1,1,0,0
15486363,1,1,0,0
15506332,1,1,0,0
15526338,1,1,0,0
15546344,1,1,0,0
15566338,1,1,0,0
15586358,1,1,0,0
15606326,1,1,0,0
15630351,1,1,0,0
15651197,1,1,0,0
15675127,1,1,0,0
15695126,1,1,0,0
15719165,1,1,0,0
15743126,1,1,0,0
15767164,1,1,0,0
15791132,1,1,0,0
15815139,1,1,0,0
15835141,1,1,0,0
15855126,1,1,0,0
15875150,1,1,0,0
15895163,1,1,0,0
15919126,1,1,0,0
15943135,1,1,0,0
15963125,1,1,0,0
15983126,1,1,0,0
16003139,1,1,0,0
16027147,1,1,0,0
16051164,1,1,0,0
16075176,1,1,0,0
16099135,1,1,0,0
16119899,1,1,0,0
16139904,1,1,0,0
16159899,1,1,0,0
16179901,1,1,0,0
16199901,1,1,0,0
16223948,1,1,0,0
16243945,1,1,0,0
16267900,1,1,0,0
16287900,1,1,0,0
16311925,1,1,0,0
16331926,1,1,0,0
16355906,1,1,0,0
16375902,1,1,0,0
16399946,1,1,0,0
16419938,1,1,0,0
16443939,1,1,0,0
16467900,1,1,0,0
16491935,1,1,0,0
16511928,1,1,0,0
16531946,1,1,0,0
16552725,1,1,0,0
16572731,1,1,0,0
16596723,1,1,0,0
16620750,1,1,0,0
16640749,1,1,0,0
16660750,1,1,0,0
16684731,1,1,0,0
16704723,1,1,0,0
16728774,1,1,0,0
16752735,1,1,0,0
16776792,1,1,0,0
16800730,1,1,0,0
16820724,1,1,0,0
16840760,1,1,0,0
16860765,1,1,0,0
16884724,1,1,0,0
16908768,1,1,0,0
16932723,1,1,0,0
16952755,1,1,0,0
16972732,1,1,0,0
16996801,1,1,0,0
17016799,1,1,0,0
17036808,1,1,0,0
17057564,1,1,0,0
17077532,1,1,0,0
17101540,1,1,0,0
17125573,1,1,0,0
17145573,1,1,0,0
17165575,1,1,0,0
17185558,1,1,0,0
17209531,1,1,0,0
17229550,1,1,0,0
17253592,1,1,0,0
17273590,1,1,0,0
17297578,1,1,0,0
17321550,1,1,0,0
17341609,1,1,0,0
17365550,1,1,0,0
17385540,1,1,0,0
17409545,1,1,0,0
17429579,1,1,0,0
17449584,1,1,0,0
17470378,1,1,0,0
17490445,1,1,0,0
17510416,1,1,0,0
17534330,1,1,0,0
17554329,1,1,0,0
17578313,1,1,0,0
17602322,1,1,0,0
17622323,1,1,0,0
17646357,1,1,0,0
17670391,1,1,0,0
17694332,1,1,0,0
17718361,1,1,0,0
17738405,1,1,0,0
17762329,1,1,0,0
17786347,1,1,0,0
17806351,1,1,0,0
17826347,1,1,0,0
17850374,1,1,0,0
17870334,1,1,0,0
17890335,1,1,0,0
17910348,1,1,0,0
17931134,1,1,0,0
17951142,1,1,0,0
17975134,1,1,0,0
17995144,1,1,0,0
18019133,1,1,0,0
18039134,1,1,0,0
18063152,1,1,0,0
18087197,1,1,0,0
18111134,1,1,0,0
18131136,1,1,0,0
18155172,1,1,0,0
18175183,1,1,0,0
18199134,1,1,0,0
18223159,1,1,0,0
18243175,1,1,0,0
18267136,1,1,0,0
18291142,1,1,0,0
18315145,1,1,0,0
18339178,1,1,0,0
18359932,1,1,0,0
18383949,1,1,0,0
18403965,1,1,0,0
18427930,1,1,0,0
18451960,1,1,0,0
18471961,1,1,0,0
18491939,1,1,0,0
18515899,1,1,0,0
18540019,1,1,0,0
18563909,1,1,0,0
18583912,1,1,0,0
18603899,1,1,0,0
18623899,1,1,0,0
18643905,1,1,0,0
18667941,1,1,0,0
18687903,1,1,0,0
18707908,1,1,0,0
18727927,1,1,0,0
18751912,1,1,0,0
18771899,1,1,0,0
18792772,1,1,0,0
18816723,1,1,0,0
18840731,1,1,0,0
18860722,1,1,0,0
18884729,1,1,0,0
18904736,1,1,0,0
18928768,1,1,0,0
18948752,1,1,0,0
18972723,1,1,0,0
18992737,1,1,0,0
19016782,1,1,0,0
19036776,1,1,0,0
19056776,1,1,0,0
19076772,1,1,0,0
19096781,1,1,0,0
19120739,1,1,0,0
19140731,1,1,0,0
19164769,1,1,0,0
19184774,1,1,0,0
19204764,1,1,0,0
19228730,1,1,0,0
19252772,1,1,0,0
19276767,1,1,0,0
19300753,1,1,0,0
19324737,1,1,0,0
19345529,1,1,0,0
19365530,1,1,0,0
19385538,1,1,0,0
19405542,1,1,0,0
19429528,1,1,0,0
19453570,1,1,0,0
19473567,1,1,0,0
19497535,1,1,0,0
19517535,1,1,0,0
19541562,1,1,0,0
19565570,1,1,0,0
19589531,1,1,0,0
19609556,1,1,0,0
19633525,1,1,0,0
19653524,1,1,0,0
19673524,1,1,0,0
19697550,1,1,0,0
19722300,1,1,0,0
19742300,1,1,0,0
19762307,1,1,0,0
19786374,1,1,0,0
19810373,1,1,0,0
19830408,1,1,0,0
19854343,1,1,0,0
19878325,1,1,0,0
19902298,1,1,0,0
19926340,1,1,0,0
19950368,1,1,0,0
19974322,1,1,0,0
19998368,1,1,0,0
20022359,1,1,0,0
20046441,1,1,0,0
20066446,1,1,0,0
20090377,1,1,0,0
20114336,1,1,0,0
20138323,1,1,0,0
20158322,1,1,0,0
20178323,1,1,0,0
20199126,1,1,0,0
20223126,1,1,0,0
20243126,1,1,0,0
20263126,1,1,0,0
20287206,1,1,0,0
20307132,1,1,0,0
20327141,1,1,0,0
20351128,1,1,0,0
20371126,1,1,0,0
20395137,1,1,0,0
20415138,1,1,0,0
20435127,1,1,0,0
20455162,1,1,0,0
20479136,1,1,0,0
20499145,1,1,0,0
20523191,1,1,0,0
20543189,1,1,0,0
20563136,1,1,0,0
20587927,1,1,0,0
20607926,1,1,0,0
20631952,1,1,0,0
20655926,1,1,0,0
20675924,1,1,0,0
20695926,1,1,0,0
20715926,1,1,0,0
20740022,1,1,0,0
20760012,1,1,0,0
20783923,1,1,0,0
20807932,1,1,0,0
20831972,1,1,0,0
20855899,1,1,0,0
20875928,1,1,0,0
20895940,1,1,0,0
20919899,1,1,0,0
20943910,1,1,0,0
20967930,1,1,0,0
20987930,1,1,0,0
21007979,1,1,0,0
21032722,1,1,0,0
21052731,1,1,0,0
21076765,1,1,0,0
21100736,1,1,0,0
21120738,1,1,0,0
21144760,1,1,0,0
21164767,1,1,0,0
21184770,1,1,0,0
21208767,1,1,0,0
21228774,1,1,0,0
21252723,1,1,0,0
21272723,1,1,0,0
21292764,1,1,0,0
21312764,1,1,0,0
21332806,1,1,0,0
21356730,1,1,0,0
21380753,1,1,0,0
21404724,1,1,0,0
21424737,1,1,0,0
21444738,1,1,0,0
21469527,1,1,0,0
21489525,1,1,0,0
21509537,1,1,0,0
21533570,1,1,0,0
21557541,1,1,0,0
21581623,1,1,0,0
21605530,1,1,0,0
21629536,1,1,0,0
21649549,1,1,0,0
21673543,1,1,0,0
21693543,1,1,0,0
21717527,1,1,0,0
21737529,1,1,0,0
21757538,1,1,0,0
21777591,1,1,0,0
21797555,1,1,0,0
21821544,1,1,0,0
21841538,1,1,0,0
21861549,1,1,0,0
21885527,1,1,0,0
21906302,1,1,0,0
21930392,1,1,0,0
21950390,1,1,0,0
21974331,1,1,0,0
21994328,1,1,0,0
22018375,1,1,0,0
22038363,1,1,0,0
22062299,1,1,0,0
22086324,1,1,0,0
22106347,1,1,0,0
22130376,1,1,0,0
22150379,1,1,0,0
22170441,1,1,0,0
22194330,1,1,0,0
22218344,1,1,0,0
22242301,1,1,0,0
22266388,1,1,0,0
22286356,1,1,0,0
22306332,1,1,0,0
22326323,1,1,0,0
22350346,1,1,0,0
22370372,1,1,0,0
22390326,1,1,0,0
22414389,1,1,0,0
22435209,1,1,0,0
22459126,1,1,0,0
22483175,1,1,0,0
22507170,1,1,0,0
22531126,1,1,0,0
22551127,1,1,0,0
22571134,1,1,0,0
22591139,1,1,0,0
22611158,1,1,0,0
22631142,1,1,0,0
22655127,1,1,0,0
22679126,1,1,0,0
22699126,1,1,0,0
22719132,1,1,0,0
22739142,1,1,0,0
22759164,1,1,0,0
22779147,1,1,0,0
22803126,1,1,0,0
22827126,1,1,0,0
22847133,1,1,0,0
22867954,1,1,0,0
22887950,1,1,0,0
22912010,1,1,0,0
22931940,1,1,0,0
22951952,1,1,0,0
22975987,1,1,0,0
22995967,1,1,0,0
23015950,1,1,0,0
23035963,1,1,0,0
23060000,1,1,0,0
23079975,1,1,0,0
23103951,1,1,0,0
23127970,1,1,0,0
23147969,1,1,0,0
23171930,1,1,0,0
23191899,1,1,0,0
23211910,1,1,0,0
23235945,1,1,0,0
23255940,1,1,0,0
23275942,1,1,0,0
23295972,1,1,0,0
23319899,1,1,0,0
23339903,1,1,0,0
23363944,1,1,0,0
23384733,1,1,0,0
23404756,1,1,0,0
23428729,1,1,0,0
23448724,1,1,0,0
23472768,1,1,0,0
23496771,1,1,0,0
23520732,1,1,0,0
23544780,1,1,0,0
23564732,1,1,0,0
23588722,1,1,0,0
23608723,1,1,0,0
23628730,1,1,0,0
23652761,1,1,0,0
23676723,1,1,0,0
23700774,1,1,0,0
23720779,1,1,0,0
23740766,1,1,0,0
23764723,1,1,0,0
23788761,1,1,0,0
23808775,1,1,0,0
23832749,1,1,0,0
23853542,1,1,0,0
23877536,1,1,0,0
23897542,1,1,0,0
23917544,1,1,0,0
23941537,1,1,0,0
23961549,1,1,0,0
23985545,1,1,0,0
24005543,1,1,0,0
24025544,1,1,0,0
24045540,1,1,0,0
24069587,1,1,0,0
24089589,1,1,0,0
24109601,1,1,0,0
24133532,1,1,0,0
24153535,1,1,0,0
24174314,1,1,0,0
24198358,1,1,0,0
24218338,1,1,0,0
24238344,1,1,0,0
24262324,1,1,0,0
24286369,1,1,0,0
24310423,1,1,0,0
24334321,1,1,0,0
24354336,1,1,0,0
24374347,1,1,0,0
24398330,1,1,0,0
24422314,1,1,0,0
24442320,1,1,0,0
24462323,1,1,0,0
24482338,1,1,0,0
24502351,1,1,0,0
24526329,1,1,0,0
24546353,1,1,0,0
24570398,1,1,0,0
24590412,1,1,0,0
24614329,1,1,0,0
24638325,1,1,0,0
24662372,1,1,0,0
24686360,1,1,0,0
24707229,1,1,0,0
24731160,1,1,0,0
24751172,1,1,0,0
24771156,1,1,0,0
24791166,1,1,0,0
24815133,1,1,0,0
24839140,1,1,0,0
24859151,1,1,0,0
24883133,1,1,0,0
24907182,1,1,0,0
24931170,1,1,0,0
24951160,1,1,0,0
24975175,1,1,0,0
24999173,1,1,0,0
25019215,1,1,0,0
25043134,1,1,0,0
25063134,1,1,0,0
25087161,1,1,0,0
25111133,1,1,0,0
25131923,1,1,0,0
25155924,1,1,0,0
25175923,1,1,0,0
25195926,1,1,0,0
25219934,1,1,0,0
25239935,1,1,0,0
25263959,1,1,0,0
25287949,1,1,0,0
25311923,1,1,0,0
25335961,1,1,0,0
25355963,1,1,0,0
25375957,1,1,0,0
25399930,1,1,0,0
25423937,1,1,0,0
25443954,1,1,0,0
25463937,1,1,0,0
25483945,1,1,0,0
25507900,1,1,0,0
25527899,1,1,0,0
25547939,1,1,0,0
25567902,1,1,0,0
25587910,1,1,0,0
25608722,1,1,0,0
25628729,1,1,0,0
25648729,1,1,0,0
25668732,1,1,0,0
25692759,1,1,0,0
25716722,1,1,0,0
25736723,1,1,0,0
25756744,1,1,0,0
25780769,1,1,0,0
25800775,1,1,0,0
25824735,1,1,0,0
25844723,1,1,0,0
25864723,1,1,0,0
25888788,1,1,0,0
25908728,1,1,0,0
25928765,1,1,0,0
25948742,1,1,0,0
25972733,1,1,0,0
25996760,1,1,0,0
26020733,1,1,0,0
26044739,1,1,0,0
26068770,1,1,0,0
26092734,1,1,0,0
26113547,1,1,0,0
26133542,1,1,0,0
26153540,1,1,0,0
26177560,1,1,0,0
26201578,1,1,0,0
26221610,1,1,0,0
26245543,1,1,0,0
26269545,1,1,0,0
26289548,1,1,0,0
26313532,1,1,0,0
26333541,1,1,0,0
26353574,1,1,0,0
26377540,1,1,0,0
26397545,1,1,0,0
26417532,1,1,0,0
26437542,1,1,0,0
26461537,1,1,0,0
26481535,1,1,0,0
26501577,1,1,0,0
26522350,1,1,0,0
26542359,1,1,0,0
26562370,1,1,0,0
26582370,1,1,0,0
26606378,1,1,0,0
26626401,1,1,0,0
26650336,1,1,0,0
26674344,1,1,0,0
26698325,1,1,0,0
26718306,1,1,0,0
26742364,1,1,0,0
26766302,1,1,0,0
26786343,1,1,0,0
26810392,1,1,0,0
26834322,1,1,0,0
26854326,1,1,0,0
26878335,1,1,0,0
26902323,1,1,0,0
26926323,1,1,0,0
26947182,1,1,0,0
26971221,1,1,0,0
26995140,1,1,0,0
27019160,1,1,0,0
27043133,1,1,0,0
27063142,1,1,0,0
27083140,1,1,0,0
27103146,1,1,0,0
27127156,1,1,0,0
27147166,1,1,0,0
27167190,1,1,0,0
27191141,1,1,0,0
27215134,1,1,0,0
27235133,1,1,0,0
27255136,1,1,0,0
27279137,1,1,0,0
27299140,1,1,0,0
27319140,1,1,0,0
27343137,1,1,0,0
27367192,1,1,0,0
27387184,1,1,0,0
27408002,1,1,0,0
27428015,1,1,0,0
27451929,1,1,0,0
27475949,1,1,0,0
27495956,1,1,0,0
27519926,1,1,0,0
27543953,1,1,0,0
27563959,1,1,0,0
27583965,1,1,0,0
27607930,1,1,0,0
27627926,1,1,0,0
27651923,1,1,0,0
27671937,1,1,0,0
27691952,1,1,0,0
27715905,1,1,0,0
27739958,1,1,0,0
27759907,1,1,0,0
27783936,1,1,0,0
27807976,1,1,0,0
27831956,1,1,0,0
27855909,1,1,0,0
27876722,1,1,0,0
27896723,1,1,0,0
27920745,1,1,0,0
27944723,1,1,0,0
27968767,1,1,0,0
27988732,1,1,0,0
28012809,1,1,0,0
28036722,1,1,0,0
28060728,1,1,0,0
28084729,1,1,0,0
28104731,1,1,0,0
28124723,1,1,0,0
28144733,1,1,0,0
28164740,1,1,0,0
28188759,1,1,0,0
28212730,1,1,0,0
28232730,1,1,0,0
28256763,1,1,0,0
28276766,1,1,0,0
28300733,1,1,0,0
28320750,1,1,0,0
28340730,1,1,0,0
28364779,1,1,0,0
28384736,1,1,0,0
28408754,1,1,0,0
28428739,1,1,0,0
28449565,1,1,0,0
28469562,1,1,0,0
28493527,1,1,0,0
28517539,1,1,0,0
28541529,1,1,0,0
28565566,1,1,0,0
28585554,1,1,0,0
28605560,1,1,0,0
28625572,1,1,0,0
28649525,1,1,0,0
28669524,1,1,0,0
28693567,1,1,0,0
28714400,1,1,0,0
28734341,1,1,0,0
28758336,1,1,0,0
28782381,1,1,0,0
28806341,1,1,0,0
28826345,1,1,0,0
28850410,1,1,0,0
28874383,1,1,0,0
28898301,1,1,0,0
28918299,1,1,0,0
28938344,1,1,0,0
28962351,1,1,0,0
28986329,1,1,0,0
29010374,1,1,0,0
29034330,1,1,0,0
